,ticker,year,post_to,pl_dtt,pl_lnctm,pl_lntt,bs_tts,bs_vcsh,pl_tnlt,Industry3,Industry2,Industry1,count
4303,DAT,2013,HOSE,470060774822.0,9011547193.0,9011547193.0,302038874239.0,165360198401.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4304,DAT,2014,HOSE,343981675319.0,11136867278.0,12478134700.0,346866694710.0,176046488319.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4305,DAT,2015,HOSE,657252281503.0,21360816186.0,24858668048.0,796064283609.0,426850461141.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4306,DAT,2016,HOSE,944730309521.0,24416731901.0,26252013144.0,1095609379618.0,450199152233.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4307,DAT,2017,HOSE,1435878018454.0,25363885576.0,26829670270.0,1322056031851.0,475563037809.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4308,DAT,2018,HOSE,1586791821774.0,51513702587.0,58959446651.0,1367409230528.0,527076740396.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4309,DAT,2019,HOSE,2493268372846.0,62271882843.0,69211846205.0,1575350893524.0,589348623239.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4310,DAT,2020,HOSE,2159885103816.0,51920618521.0,57673950712.0,1639166114985.0,646272975481.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4311,DAT,2021,HOSE,2259971940984.0,34660450384.0,39460579116.0,1626247373155.0,683559713344.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,10
4312,DBC,2008,HOSE,1439166477798.0,54154008924.0,60918227774.0,812543952201.0,297223814581.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4313,DBC,2009,HOSE,1714529872254.0,81667743716.0,91554305510.0,1394589024992.0,611208010499.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4314,DBC,2010,HOSE,2517777326204.0,176300685559.0,202378495001.0,2150203655325.0,763526854113.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4315,DBC,2011,HOSE,3917985952546.0,220430274255.0,237759940788.0,3201861704999.0,1231145439692.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4316,DBC,2012,HOSE,4774350783736.0,249738624847.0,305619995310.0,3550505115372.0,1376321868929.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4317,DBC,2013,HOSE,4704280036343.0,191149664334.0,240568378659.0,4013797151063.0,1722658518282.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4318,DBC,2014,HOSE,5118770748022.0,205773104121.0,249156328309.0,4220361698512.0,1830261832988.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4319,DBC,2015,HOSE,5791392529288.0,252835571205.0,283617210380.0,4615210727082.0,1946447536231.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4320,DBC,2016,HOSE,6255922594794.0,451218626346.0,522751090991.0,5529271823459.0,2339141904502.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4321,DBC,2017,HOSE,5855465135495.0,200105222090.0,278800140037.0,6989215957214.0,2502616605237.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4322,DBC,2018,HOSE,6674305470816.0,360235354153.0,393358714313.0,8350013449187.0,2746528417636.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4323,DBC,2019,HOSE,7186757173749.0,305130242224.0,345051446557.0,9591924923000.0,3025957478860.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4324,DBC,2020,HOSE,10021583505683.0,1400296032328.0,1553973334303.0,10101271295241.0,4206960190688.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4325,DBC,2021,HOSE,10812794593141.0,829557934446.0,979684614453.0,10862554292155.0,4685923120134.0,,Thực phẩm,Thực phẩm & Đồ uống,Hàng tiêu dùng thiết yếu,14
4330,DBD,2012,HOSE,1162695431803.0,24756929156.0,35278951545.0,733947523299.0,268626820047.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4331,DBD,2013,HOSE,1296169478357.0,24791156551.0,40542905091.0,788441953562.0,267997530583.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4332,DBD,2014,HOSE,1142049905556.0,45390851915.0,59087151468.0,796366758083.0,309468766523.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4333,DBD,2015,HOSE,1225068036933.0,214765503877.0,273855511432.0,1067933197648.0,554144654519.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4334,DBD,2016,HOSE,1384901834538.0,141491537934.0,175881044291.0,1434259954083.0,773029270374.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4335,DBD,2017,HOSE,1388227398407.0,164390794127.0,203596448638.0,1544190020294.0,833010251664.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4336,DBD,2018,HOSE,1401024316251.0,163004798294.0,201026344098.0,1434340877185.0,890654289191.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4337,DBD,2019,HOSE,1261729021484.0,142227417237.0,174013286702.0,1620552920656.0,932508320863.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4338,DBD,2020,HOSE,1256952371543.0,157859564816.0,193191315397.0,1437409436723.0,988625530230.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4339,DBD,2021,HOSE,1558504333283.0,189123578445.0,232447899890.0,1559517987028.0,1140548888858.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,10
4341,DBF,2009,,220811410337.0,2098513533.0,2299740858.0,60672079525.0,42271205009.0,,,,,5
4342,DBF,2010,,261149608190.0,3577448024.0,4088512028.0,85776084676.0,44280969425.0,,,,,5
4343,DBF,2011,,306427267065.0,3249785956.0,4300463933.0,71489040300.0,44676581646.0,,,,,5
4344,DBF,2012,,355599272124.0,1761045414.0,2347919318.0,57295391033.0,43540810458.0,,,,,5
4345,DBF,2013,,339996635367.0,564504897.0,797112494.0,73144902503.0,42520374483.0,,,,,5
4361,DBH,2015,UPCoM,71556373064.0,347076650.0,-500322803.0,17311040119.0,11937203237.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,7
4362,DBH,2016,UPCoM,64724487502.0,379852830.0,5154346741.0,22217153047.0,11872761761.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,7
4363,DBH,2017,UPCoM,47850015289.0,795279823.0,1000652451.0,22479002023.0,6608944915.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,7
4364,DBH,2018,UPCoM,39846447323.0,803324329.0,983186155.0,17421739384.0,3668581647.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,7
4365,DBH,2019,UPCoM,40065869456.0,1415737031.0,1810466726.0,35927588808.0,23415737031.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,7
4366,DBH,2020,UPCoM,36674127180.0,1970553198.0,2303383506.0,31134242755.0,23970553198.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,7
4367,DBH,2021,UPCoM,29786235117.0,875053679.0,1051434097.0,28940821250.0,23325053679.0,,Vận tải đường bộ & đường sắt,Vận tải,Công nghiệp,7
4368,DBM,2008,UPCoM,291446716333.0,4865597881.0,6306925304.0,74892962161.0,23045928333.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4369,DBM,2009,UPCoM,273176131555.0,6956347173.0,9003217847.0,83625690196.0,28098511109.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4370,DBM,2010,UPCoM,228314937791.0,4835242768.0,7538527003.0,74668771022.0,31243990677.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4371,DBM,2011,UPCoM,268889370060.0,5531074330.0,8122706054.0,84905937819.0,32290518728.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4372,DBM,2012,UPCoM,303057460328.0,7957914401.0,11128192034.0,86832821424.0,36415595682.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4373,DBM,2013,UPCoM,316936097844.0,8664975382.0,12549845701.0,84031483441.0,40209909065.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4374,DBM,2014,UPCoM,361850434924.0,9837652675.0,13067292598.0,89528079005.0,44671044340.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4375,DBM,2015,UPCoM,295937075325.0,6603429584.0,8740069390.0,95533069393.0,46481898524.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4376,DBM,2016,UPCoM,272488145252.0,6401292045.0,8272607173.0,86224599131.0,51703485389.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4377,DBM,2017,UPCoM,271494964802.0,6831708433.0,8602695228.0,102982820606.0,54946251088.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4378,DBM,2018,UPCoM,260879772541.0,6513569748.0,8073711784.0,95481746710.0,55360019236.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4379,DBM,2019,UPCoM,265508401581.0,7050034193.0,8720037278.0,96163019927.0,58203760629.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4380,DBM,2020,UPCoM,248510213063.0,6716979585.0,8349701847.0,97748229479.0,60547545414.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4381,DBM,2021,UPCoM,294173958006.0,7990432081.0,9954040101.0,98804848579.0,66431336516.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4382,DBT,2008,HOSE,346275951125.0,10365179364.0,12239625043.0,229144410731.0,67590934646.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4383,DBT,2009,HOSE,419962059941.0,7534264431.0,9382848096.0,268792203261.0,70564155093.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4384,DBT,2010,HOSE,490525780800.0,11412834366.0,17257896921.0,256340645161.0,74250017883.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4385,DBT,2011,HOSE,547888925314.0,11540457288.0,18925785115.0,292489657418.0,78221035312.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4386,DBT,2012,HOSE,583408835348.0,11636163603.0,17695812759.0,342349628415.0,83554554286.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4387,DBT,2013,HOSE,530369771293.0,11032544524.0,16855047514.0,276374630102.0,85718240378.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4388,DBT,2014,HOSE,523255419604.0,11367566389.0,15286445349.0,316331378507.0,92773731453.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4389,DBT,2015,HOSE,552115717600.0,22203193080.0,29612088954.0,450292537148.0,113840167895.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4390,DBT,2016,HOSE,580517097127.0,23661915324.0,30538620169.0,531853761277.0,159264239483.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4391,DBT,2017,HOSE,800113565938.0,28736514984.0,34821686550.0,617042592528.0,250323198741.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4392,DBT,2018,HOSE,776297950845.0,19664018013.0,26001544110.0,617395446267.0,239803752359.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4393,DBT,2019,HOSE,786282464613.0,22243899808.0,31060938018.0,713984284818.0,237864148438.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4394,DBT,2020,HOSE,836410169664.0,11304645365.0,17152776514.0,897606302854.0,247225351580.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4395,DBT,2021,HOSE,612048855881.0,13624396269.0,17699009769.0,786991797262.0,199556643203.0,,Dược phẩm,Dược phẩm & Công nghệ sinh học,Y tế,14
4400,DBW,2012,UPCoM,20363550089.0,11502982.0,15337309.0,122927156542.0,119322371230.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4401,DBW,2013,UPCoM,23080233769.0,351865627.0,469154170.0,305659503298.0,300638540318.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4402,DBW,2014,UPCoM,34189821539.0,625247594.0,801599480.0,303893548725.0,296540912857.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4403,DBW,2015,UPCoM,37218074447.0,38803280.0,49747795.0,450329997558.0,393201000000.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4404,DBW,2016,UPCoM,49851509997.0,616920818.0,771151022.0,427946022934.0,393201000000.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4405,DBW,2017,UPCoM,55688320912.0,1064819346.0,1332312354.0,422691864589.0,393321000000.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4406,DBW,2018,UPCoM,55858872028.0,1195820991.0,1495371319.0,423455024047.0,396288276000.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4407,DBW,2019,UPCoM,58493327748.0,1439306460.0,1799216825.0,429095841700.0,404212671494.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4408,DBW,2020,UPCoM,58428462646.0,1724235099.0,2012576338.0,453966294549.0,435743764160.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4409,DBW,2021,UPCoM,59633327636.0,1730649166.0,2208766003.0,508849027264.0,457405397000.0,,Nước,Dịch vụ công cộng,Dịch vụ công cộng,10
4410,DC1,2008,UPCoM,81307307101.0,-30151406426.0,-30151406426.0,64134887849.0,-17487415857.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4411,DC1,2009,UPCoM,110988956238.0,3952499574.0,3952499574.0,40493297556.0,-13534930908.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4412,DC1,2010,UPCoM,114968502933.0,3544582121.0,3544582121.0,41604534423.0,-9990247431.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4413,DC1,2011,UPCoM,75109725200.0,1653656584.0,1653656584.0,53575178404.0,-8336877578.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4414,DC1,2012,UPCoM,117810765586.0,8456444093.0,8456444093.0,89371809829.0,119566512.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4415,DC1,2013,UPCoM,85031569112.0,2181851953.0,2181851953.0,4632065090030.0,2373689904046.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4416,DC1,2014,UPCoM,80822949219.0,1951814262.0,2533188221.0,53566073951.0,4422355250.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4417,DC1,2015,UPCoM,105882537709.0,3235075081.0,4218445868.0,70935283486.0,7657430331.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4418,DC1,2016,UPCoM,200194451024.0,8721802193.0,10976788724.0,89870671056.0,15907052305.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4419,DC1,2017,UPCoM,215007472920.0,6615421129.0,8317239806.0,137133811579.0,22464873434.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4420,DC1,2018,UPCoM,223974151931.0,7722256363.0,9707303586.0,196289373184.0,40424129128.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4421,DC1,2019,UPCoM,285481697695.0,7442062403.0,9347310325.0,182013226610.0,42155634941.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4422,DC1,2020,UPCoM,284995662700.0,12682688961.0,15926917481.0,182394483571.0,47157878302.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4423,DC1,2021,UPCoM,95560511674.0,5251000425.0,6864644191.0,154649638220.0,49798206487.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4424,DC2,2008,HNX,55004818428.0,3081287810.0,3548947323.0,38582079818.0,13892229110.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4425,DC2,2009,HNX,67660810628.0,5842700972.0,7102422884.0,60930475625.0,18915295029.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4426,DC2,2010,HNX,100741710946.0,6048538187.0,8091549466.0,106285782118.0,37611477397.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4427,DC2,2011,HNX,137030334363.0,3890129436.0,5635112692.0,111171015991.0,40594326105.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4428,DC2,2012,HNX,58261554692.0,712882382.0,782060966.0,112843138076.0,36943689487.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4429,DC2,2013,HNX,69857607307.0,-3127968917.0,-3127968917.0,112408547193.0,33708788927.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4430,DC2,2014,HNX,35315278297.0,-10110977190.0,-10110977190.0,67174452131.0,27360031882.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4431,DC2,2015,HNX,67800810732.0,305203170.0,305203170.0,91213158290.0,27665235052.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4432,DC2,2016,HNX,141630108871.0,3216320900.0,3216320900.0,80903830465.0,30881555952.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4433,DC2,2017,HNX,98251960699.0,3084480119.0,3084480119.0,98119661051.0,31467587936.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4434,DC2,2018,HNX,85009320488.0,-10692335793.0,-10692335793.0,54343089059.0,18296580125.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4435,DC2,2019,HNX,190437146479.0,7013193669.0,7733174369.0,159696703915.0,25309773794.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4436,DC2,2020,HNX,283270217181.0,10273465191.0,13215791088.0,214702417343.0,35583238985.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4437,DC2,2021,HNX,322559949844.0,6876274131.0,8793034659.0,260485600455.0,74341146818.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4438,DC4,2008,HOSE,66201306942.0,10161413546.0,13131473618.0,72968180849.0,28953387853.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4439,DC4,2009,HOSE,106378666264.0,7909091705.0,9231808855.0,170259663551.0,38036750393.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4440,DC4,2010,HOSE,175841709912.0,10637247731.0,13626304281.0,219199099142.0,79747156877.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4441,DC4,2011,HOSE,198270727925.0,8599520803.0,10830216553.0,241952296105.0,78270925995.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
4442,DC4,2012,HOSE,201394338642.0,7614172291.0,8828605407.0,221474665449.0,78331349567.0,,Xây dựng,Tư liệu sản xuất,Công nghiệp,14
